GPH_code,GPH_name,start_year,end_year,GPH_status,sovereign_GPH_code
7779,Nawng Wawn,1816,1887,Vassal of,775
7779,Nawng Wawn,1887,1948,Protectorate of,200
7779,Nawng Wawn,1948,2022,Part of,775
7780,Sa-koi,1816,1887,Vassal of,775
7780,Sa-koi,1887,1948,Protectorate of,200
7780,Sa-koi,1948,2022,Part of,775
7781,Lai Hka,1816,1888,Part of,7750
7781,Lai Hka,1888,1948,Protectorate of,200
7781,Lai Hka,1948,2022,Part of,775
7782,Mong Kung,1835,1887,Vassal of,7750
7782,Mong Kung,1887,1948,Protectorate of,200
7782,Mong Kung,1948,1959,Part of,775
7782,Mong Kung,1959,2022,Part of,775
7783,Mong Nai,1816,1887,Vassal of,775
7783,Mong Nai,1887,1948,Protectorate of,200
7783,Mong Nai,1948,1959,Part of,775
7783,Mong Nai,1959,2022,Part of,775
7784,Mawkmai,1816,1887,Vassal of,775
7784,Mawkmai,1887,1948,Protectorate of,200
7784,Mawkmai,1948,1959,Part of,775
7784,Mawkmai,1959,2022,Part of,775
7785,Mong Pawn,1816,1887,Vassal of,7783
7785,Mong Pawn,1887,1948,Protectorate of,200
7785,Mong Pawn,1948,1959,Part of,775
7785,Mong Pawn,1959,2022,Part of,775
7786,Mong Sit,1816,1887,Vassal of,775
7786,Mong Sit,1887,1948,Protectorate of,200
7786,Mong Sit,1948,1959,Part of,775
7786,Mong Sit,1959,2022,Part of,775
7787,Mong Pan,1816,1887,Vassal of,775
7787,Mong Pan,1887,1948,Protectorate of,200
7787,Mong Pan,1948,1959,Part of,775
7787,Mong Pan,1959,2022,Part of,775
7788,Kenghkam,1816,1870,Vassal of,775
7788,Kenghkam,1870,1882,Occupied by,7783
7788,Kenghkam,1882,1882,Dissolved into,7783
7789,Mong Nawng,1816,1851,Part of,7750
7789,Mong Nawng,1851,1887,Vassal of,775
7789,Mong Nawng,1887,1948,Protectorate of,200
7789,Mong Nawng,1948,1959,Part of,775
7789,Mong Nawng,1959,2022,Part of,775
7790,Kehsi Mansam,1816,1860,Part of,7750
7790,Kehsi Mansam,1860,1887,Vassal of,775
7790,Kehsi Mansam,1887,1948,Protectorate of,200
7790,Kehsi Mansam,1948,1959,Part of,775
7790,Kehsi Mansam,1959,2022,Part of,775
7791,Keng Lon,1816,1857,Part of,7750
7791,Keng Lon,1857,1887,Vassal of,775
7791,Keng Lon,1887,1926,Protectorate of,200
7791,Keng Lon,1926,1926,Dissolved into,7790
7792,Mong Hsu,1816,1887,Vassal of,775
7792,Mong Hsu,1887,1948,Protectorate of,200
7792,Mong Hsu,1948,1959,Part of,775
7792,Mong Hsu,1959,2022,Part of,775
7793,Keng Tung,1816,1887,Vassal of,775
7793,Keng Tung,1887,1948,Protectorate of,200
7793,Keng Tung,1948,1959,Part of,775
7793,Keng Tung,1959,2022,Part of,775
7794,Hsawnghsup,1816,1887,Vassal of,775
7794,Hsawnghsup,1887,1948,Protectorate of,200
7794,Hsawnghsup,1948,1959,Part of,775
7794,Hsawnghsup,1959,2022,Part of,775
7795,Singkaling Hkamti,1820,1887,Vassal of,775
7795,Singkaling Hkamti,1887,1948,Protectorate of,200
7795,Singkaling Hkamti,1948,2022,Part of,775
7796,Mong Mit,1816,1887,Vassal of,775
7796,Mong Mit,1887,1948,Protectorate of,200
7796,Mong Mit,1948,1959,Part of,775
7796,Mong Mit,1959,2022,Part of,775
7797,Hkamti Long,1816,1887,Vassal of,775
7797,Hkamti Long,1887,1948,Protectorate of,200
7797,Hkamti Long,1948,2022,Part of,775
7798,Western Karenni,1816,1875,Unknown,
7798,Western Karenni,1875,1948,Protectorate of,200
7798,Western Karenni,1948,1959,Part of,775
7798,Western Karenni,1959,2022,Part of,775
7799,Kantarawadi (Eastern Karenni),1816,1885,Unknown,
7799,Kantarawadi (Eastern Karenni),1885,1948,Protectorate of,200
7799,Kantarawadi (Eastern Karenni),1948,1959,Part of,775
7799,Kantarawadi (Eastern Karenni),1959,2022,Part of,775
7806,Jaffna Peninsula,1948,1987,Part of,780
7910,Tibet,1816,1910,Part of,710
7910,Tibet,1910,1912,Occupied by,710
7910,Tibet,1912,1951,Sovereign (unrecognized),
7910,Tibet,1951,2022,Dependency of,710
8001,Chiang Mai (Lan-na),1816,2022,Part of,800
8002,Patani,1816,1902,Vassal of,800
8002,Patani,1902,1902,Dissolved into,800
8121,Vientiane,1816,1828,Part of,800
8121,Vientiane,1828,1893,Part of,800
8121,Vientiane,1893,1949,Part of,810
8121,Vientiane,1949,2022,Part of,812
8122,Luang Prabang (Lan Sang),1816,1893,Part of,800
8122,Luang Prabang (Lan Sang),1893,1949,Part of,810
8122,Luang Prabang (Lan Sang),1949,2022,Part of,812
8123,Xiangkhouang,1816,1893,Part of,800
8123,Xiangkhouang,1893,1949,Part of,810
8123,Xiangkhouang,1949,2022,Part of,812
8124,Champasak,1816,1904,Vassal of,800
8124,Champasak,1904,1904,Dissolved into,812
8151,Cochin China,1816,1862,Part of,815
8151,Cochin China,1862,1945,Colony of,220
8151,Cochin China,1887,1945,Part of,810
8151,Cochin China,1941,1945,Occupied by,740
8151,Cochin China,1945,1949,Occupied by,220
8151,Cochin China,1949,1955,Part of,815
8151,Cochin China,1955,1955,Dissolved into,817
8152,Annam,1816,1883,Part of,815
8152,Annam,1883,1949,Protectorate of,220
8152,Annam,1887,1949,Part of,810
8152,Annam,1949,1954,Part of,815
8152,Annam,1954,1954,Dissolved into,817
8152,Annam,1954,1954,Dissolved into,816
8153,Tonkin,1816,1883,Part of,815
8153,Tonkin,1883,1949,Protectorate of,220
8153,Tonkin,1887,1949,Part of,810
8153,Tonkin,1949,1954,Part of,815
8153,Tonkin,1954,1954,Dissolved into,816
8171,Paracel Is.,1816,1945,Claimed by,710
8171,Paracel Is.,1931,1954,Claimed by,220
8171,Paracel Is.,1939,1945,Occupied by,740
8171,Paracel Is.,1945,1949,Occupied by,710
8171,Paracel Is.,1949,1954,Claimed by,710
8171,Paracel Is.,1954,2022,Occupied by,710
8171,Paracel Is.,1954,1974,Occupied by,817
8171,Paracel Is.,1975,2022,Claimed by,815
8171,Paracel Is.,1999,2022,Claimed by,713
8201,Perak,1816,1874,Sovereign (unrecognized),
8201,Perak,1874,1895,Colony of,200
8201,Perak,1895,1946,Part of,821
8201,Perak,1942,1945,Occupied by,740
8201,Perak,1945,1946,Occupied by,200
8201,Perak,1946,2022,Part of,820
8202,Selangore,1816,1875,Sovereign (unrecognized),
8202,Selangore,1875,1895,Colony of,200
8202,Selangore,1895,1946,Part of,821
8202,Selangore,1942,1945,Occupied by,740
8202,Selangore,1945,1946,Colony of,200
8202,Selangore,1946,2022,Part of,820
8203,Pahang,1816,1888,Sovereign (unrecognized),
8203,Pahang,1888,1895,Colony of,200
8203,Pahang,1895,1946,Part of,821
8203,Pahang,1942,1945,Occupied by,740
8203,Pahang,1945,1946,Colony of,200
8203,Pahang,1946,2022,Part of,820
8210,Negeri Sembilan,1816,1874,Vassal of,8221
8210,Negeri Sembilan,1874,1895,Colony of,200
8210,Negeri Sembilan,1895,1946,Part of,821
8210,Negeri Sembilan,1942,1945,Occupied by,740
8210,Negeri Sembilan,1945,1946,Colony of,200
8210,Negeri Sembilan,1946,2022,Part of,820
8211,Seremban (Songei Ujong),1874,2022,Part of,8210
8212,Rembau,1816,1889,Unknown,
8212,Rembau,1889,2022,Part of,8210
8213,Seri Menanti,1816,1878,Unknown,
8213,Seri Menanti,1878,2022,Part of,8210
8214,Ulu Muar,1816,1878,Part of,8221
8214,Ulu Muar,1878,2022,Part of,8210
8215,Jempol,1816,1878,Unknown,
8215,Jempol,1878,2022,Part of,8210
8216,Johol,1816,1878,Unknown,
8216,Johol,1878,2022,Part of,8210
8217,Tampin,1816,1840,Part of,8212
8217,Tampin,1840,1889,Unknown,
8217,Tampin,1889,2022,Part of,8210
8218,Manjung (Dindings),1816,1873,Part of,827
8218,Manjung (Dindings),1874,1935,Colony of,200
8218,Manjung (Dindings),1935,2022,Part of,8201
8221,Johore,1816,1914,Sovereign (unrecognized),
8221,Johore,1914,1942,Protectorate of,200
8221,Johore,1942,1945,Occupied by,740
8221,Johore,1945,1946,Colony of,200
8221,Johore,1946,2022,Part of,820
8222,Kedah,1816,1821,Part of,8272
8222,Kedah,1821,1909,Part of,800
8222,Kedah,1909,1942,Protectorate of,200
8222,Kedah,1942,1945,Occupied by,740
8222,Kedah,1945,1946,Colony of,200
8222,Kedah,1946,2022,Part of,820
8223,Kelantan,1816,1909,Claimed by,800
8223,Kelantan,1909,1942,Protectorate of,200
8223,Kelantan,1942,1945,Occupied by,740
8223,Kelantan,1945,1946,Colony of,200
8223,Kelantan,1946,2022,Part of,820
8224,Perlis,1816,1843,Part of,8222
8224,Perlis,1843,1909,Sovereign (unrecognized),
8224,Perlis,1909,1942,Protectorate of,200
8224,Perlis,1942,1945,Occupied by,740
8224,Perlis,1945,1946,Colony of,200
8224,Perlis,1946,2022,Part of,820
8225,Trengganu,1816,1909,Part of,800
8225,Trengganu,1909,1942,Protectorate of,200
8225,Trengganu,1942,1945,Occupied by,740
8225,Trengganu,1945,1946,Colony of,200
8225,Trengganu,1946,2022,Part of,820
8231,Labuan I.,1816,1846,Part of,835
8231,Labuan I.,1846,1889,Colony of,200
8231,Labuan I.,1889,1907,Part of,823
8231,Labuan I.,1907,1946,Part of,827
8231,Labuan I.,1946,2022,Part of,823
8271,Malacca,1816,1818,Occupied by,200
8271,Malacca,1818,1825,Colony of,210
8271,Malacca,1825,1826,Possession of,200
8271,Malacca,1826,1946,Part of,827
8271,Malacca,1946,2022,Part of,820
8272,Penang,1816,1826,Possession of,200
8272,Penang,1826,1946,Part of,827
8272,Penang,1946,2022,Part of,820
8401,Sulu Sultanate,1816,1851,Sovereign (unrecognized),
8401,Sulu Sultanate,1851,1898,Protectorate of,230
8401,Sulu Sultanate,1898,1903,Unknown,
8401,Sulu Sultanate,1903,1915,Protectorate of,2
8401,Sulu Sultanate,1915,2022,Part of,840
8402,Bohol,1816,1829,Discovered,
8402,Bohol,1829,2022,Part of,840
8403,Mindanao,1816,1977,Part of,840
8403,Mindanao,1977,2022,Dependency of,840
8501,Bali,1816,1908,Sovereign (unrecognized),
8501,Bali,1908,1945,Part of,850
8501,Bali,1945,1949,Colony of,210
8501,Bali,1949,2022,Part of,850
8502,Buleleng,1816,1846,Sovereign (unrecognized),
8502,Buleleng,1846,1849,Occupied by,210
8502,Buleleng,1849,1945,Part of,850
8502,Buleleng,1945,2022,Part of,8501
8503,Jembrana,1816,1846,Sovereign (unrecognized),
8503,Jembrana,1846,1849,Occupied by,210
8503,Jembrana,1849,1945,Part of,850
8503,Jembrana,1945,2022,Part of,8501
8510,Lombok,1816,1894,Sovereign (unrecognized),8541
8510,Lombok,1894,1949,Part of,850
8510,Lombok,1949,2022,Part of,850
8520,Banjarmasin,1816,1860,Protectorate of,210
8520,Banjarmasin,1860,1860,Dissolved into,850
8521,Kutai,1816,1844,Sovereign (unrecognized),
8521,Kutai,1844,1949,Part of,850
8521,Kutai,1949,2022,Part of,850
8522,Lanfang,1816,1884,Vassal of,710
8522,Lanfang,1884,1884,Dissolved into,850
8523,Bulungan,1816,1888,Vassal of,8401
8523,Bulungan,1881,1964,Part of,850
8523,Bulungan,1964,1964,Dissolved into,850
8524,Pontianak,1816,1950,Part of,850
8524,Pontianak,1950,1950,Dissolved into,850
8525,Sambas,1816,1819,Sovereign (unrecognized),
8525,Sambas,1819,1956,Part of,850
8525,Sambas,1956,1956,Dissolved into,850
8530,Belitung (Billiton),1816,1824,Possession of,200
8530,Belitung (Billiton),1824,1949,Part of,850
8530,Belitung (Billiton),1949,2022,Part of,850
8531,Aceh,1816,1903,Sovereign (unrecognized),
8531,Aceh,1873,1903,Occupied by,210
8531,Aceh,1903,1903,Dissolved into,850
8532,Riau,1818,1844,Occupied by,210
8532,Riau,1844,1949,Part of,850
8532,Riau,1949,2022,Part of,850
8533,Siak Sri Indrapura,1816,1945,Sovereign (unrecognized),
8533,Siak Sri Indrapura,1945,1949,Vassal of,850
8533,Siak Sri Indrapura,1949,2022,Part of,850
8534,Minangkabau (Pagaruyung),1816,1824,Occupied by,200
8534,Minangkabau (Pagaruyung),1819,1824,Occupied by,210
8534,Minangkabau (Pagaruyung),1824,1833,Part of,850
8534,Minangkabau (Pagaruyung),1833,1833,Dissolved into,850
8535,Mandailing,1816,1832,Unknown,
8535,Mandailing,1832,1832,Dissolved into,850
8536,Jambi,1816,1904,Sovereign (unrecognized),
8536,Jambi,1904,1904,Dissolved into,850
8537,Palembang,1816,1823,Sovereign (unrecognized),
8537,Palembang,1823,1823,Dissolved into,850
8538,Tapanuli (Angkola),1816,1832,Unknown,
8538,Tapanuli (Angkola),1832,1949,Part of,850
8538,Tapanuli (Angkola),1949,2022,Part of,850
8539,Lampung,1816,1949,Part of,850
8539,Lampung,1949,2022,Part of,850
8540,Bengkulu (Bencoolen),1816,1824,Part of,750
8540,Bengkulu (Bencoolen),1824,1949,Part of,850
8540,Bengkulu (Bencoolen),1949,2022,Part of,850
8541,Deli,1816,1854,Vassal of,8533
8541,Deli,1854,1862,Vassal of,8531
8541,Deli,1862,1946,Part of,850
8541,Deli,1946,1946,Dissolved into,850
8550,Yogyakarta,1816,1830,Sovereign (unrecognized),
8550,Yogyakarta,1830,1942,Protectorate of,850
8550,Yogyakarta,1942,1945,Occupied by,740
8550,Yogyakarta,1945,2022,Part of,850
8551,Surakarta,1816,1945,Sovereign (unrecognized),
8551,Surakarta,1945,2022,Part of,850
8560,Ternate,1816,1817,Occupied by,200
8560,Ternate,1817,1914,Vassal of,210
8560,Ternate,1914,1949,Part of,850
8560,Ternate,1949,2022,Part of,850
8561,South Maluku,1950,1963,Sovereign (unrecognized),
8561,South Maluku,1963,1963,Dissolved into,850
8570,Toraja,1816,1907,Discovered,
8570,Toraja,1907,1949,Part of,850
8570,Toraja,1949,2022,Part of,850
8571,Bone,1816,1905,Sovereign (unrecognized),
8571,Bone,1905,1949,Part of,850
8571,Bone,1949,2022,Part of,850
8572,Gowa,1816,1911,Sovereign (unrecognized),
8572,Gowa,1911,1949,Part of,850
8572,Gowa,1949,2022,Part of,850
8573,Luwu,1816,1861,Sovereign (unrecognized),
8573,Luwu,1861,1949,Part of,850
8573,Luwu,1949,2022,Part of,850
8574,Buton,1816,1906,Sovereign (unrecognized),
8574,Buton,1906,1942,Part of,850
8574,Buton,1942,1960,Sovereign (unrecognized),
8574,Buton,1960,1960,Dissolved into,850
9001,Christmas I.,1816,1888,Discovered,
9001,Christmas I.,1888,1889,Possession of,200
9001,Christmas I.,1889,1942,Part of,827
9001,Christmas I.,1942,1945,Occupied by,740
9001,Christmas I.,1945,1946,Part of,827
9001,Christmas I.,1946,1958,Part of,830
9001,Christmas I.,1958,2022,Dependency of,900
9002,Cocos (Keeling) Is.,1816,1827,Unknown,
9002,Cocos (Keeling) Is.,1827,1857,Sovereign (unrecognized),
9002,Cocos (Keeling) Is.,1857,1878,Possession of,200
9002,Cocos (Keeling) Is.,1878,1882,Part of,780
9002,Cocos (Keeling) Is.,1882,1942,Part of,827
9002,Cocos (Keeling) Is.,1942,1946,Part of,780
9002,Cocos (Keeling) Is.,1946,1955,Part of,830
9002,Cocos (Keeling) Is.,1955,1984,Possession of,900
9002,Cocos (Keeling) Is.,1984,2022,Dependency of,900
9003,Coral Sea Is.,1816,1901,Discovered,
9003,Coral Sea Is.,1901,1969,Part of,900
9003,Coral Sea Is.,1969,2022,Dependency of,900
9004,Norfolk I.,1816,1920,Colony of,200
9004,Norfolk I.,1920,1979,Colony of,900
9004,Norfolk I.,1979,2022,Dependency of,900
9005,Heard and McDonald Is.,1853,1947,Possession of,200
9005,Heard and McDonald Is.,1947,2022,Dependency of,900
9006,Macquarie I.,1816,1890,Possession of,901
9006,Macquarie I.,1890,1901,Possession of,906
9006,Macquarie I.,1901,2022,Possession of,900
9007,Lord Howe I.,1816,1919,Possession of,200
9007,Lord Howe I.,1919,2022,Possession of,900
9008,Ashmore and Cartier Is,1816,1878,Discovered,
9008,Ashmore and Cartier Is,1878,1931,Possession of,200
9008,Ashmore and Cartier Is,1931,1978,Possession of,900
9008,Ashmore and Cartier Is,1978,2022,Dependency of,900
9050,Torres Strait Is.,1816,1862,Discovered,
9050,Torres Strait Is.,1862,1872,Possession of,200
9050,Torres Strait Is.,1872,2022,Part of,905
9100,New Guinea,1816,1828,Claimed by,230
9100,New Guinea,1828,1828,Dissolved into,851
9100,New Guinea,1883,1883,Dissolved into,911
9100,New Guinea,1884,1884,Dissolved into,912
9101,Bougainville (Republic of the North Solomons),1816,1899,Discovered,
9101,Bougainville (Republic of the North Solomons),1899,1914,Part of,9401
9101,Bougainville (Republic of the North Solomons),1914,1975,Part of,912
9101,Bougainville (Republic of the North Solomons),1975,1976,Sovereign (unrecognized),
9101,Bougainville (Republic of the North Solomons),1976,2022,Part of,910
9201,Tokelau Is.,1816,1877,Discovered,
9201,Tokelau Is.,1877,1916,Protectorate of,200
9201,Tokelau Is.,1916,1925,Part of,945
9201,Tokelau Is.,1925,2022,Colony of,920
9202,Kermadec Is.,1816,1883,Discovered,
9202,Kermadec Is.,1883,2022,Possession of,920
9203,Chatham Is.,1816,1842,Claimed by,200
9203,Chatham Is.,1842,2022,Possession of,920
9204,Bounty Is.,1816,1919,Discovered,
9204,Bounty Is.,1919,2022,Possession of,920
9205,Auckland Is.,1816,1842,Claimed by,200
9205,Auckland Is.,1842,2022,Possession of,920
9206,Campbell I.,1816,2022,Possession of,920
9251,Rarotonga,1816,2022,Part of,925
9252,Northern Cook Is.,1816,1901,Discovered,
9252,Northern Cook Is.,1901,2022,Possession of,925
9253,Niue I.,1816,1900,Sovereign (unrecognized),
9253,Niue I.,1900,1901,Protectorate of,200
9253,Niue I.,1901,1904,Part of,925
9253,Niue I.,1904,1974,Colony of,920
9253,Niue I.,1974,2022,Associated state of,920
9301,Chesterfield Is.,1816,1878,Discovered,
9301,Chesterfield Is.,1878,2022,Part of,930
9321,Wallis and Futuna Is.,1887,1961,Protectorate of,220
9321,Wallis and Futuna Is.,1887,1961,Part of,930
9321,Wallis and Futuna Is.,1961,2022,Dependency of,220
9322,Uvea,1816,1887,Sovereign (unrecognized),
9322,Uvea,1887,2022,Part of,9321
9323,Tua (Singave),1816,1888,Discovered,
9323,Tua (Singave),1888,2022,Part of,9321
9324,Alo (Futuna),1816,1888,Sovereign (unrecognized),
9324,Alo (Futuna),1888,2022,Part of,9321
9351,Vemarana (Espiritu Santo),1816,1906,Discovered,
9351,Vemarana (Espiritu Santo),1906,1980,Part of,935
9351,Vemarana (Espiritu Santo),1980,2022,Part of,935
9401,German Solomon Is.,1816,1885,Discovered,
9401,German Solomon Is.,1885,1885,Protectorate of,255
9401,German Solomon Is.,1885,1899,Part of,912
9401,German Solomon Is.,1899,1899,Dissolved into,940
9401,German Solomon Is.,1899,1914,Part of,912
9401,German Solomon Is.,1914,1914,Dissolved into,912
9451,Banaba I. (Ocean I.),1816,1900,Discovered,
9451,Banaba I. (Ocean I.),1900,1916,Possession of,200
9451,Banaba I. (Ocean I.),1916,1942,Part of,945
9451,Banaba I. (Ocean I.),1942,1945,Occupied by,740
9451,Banaba I. (Ocean I.),1945,1975,Part of,945
9451,Banaba I. (Ocean I.),1975,2022,Part of,946
9452,Christmas Is.,1816,1857,Discovered,
9452,Christmas Is.,1857,1888,Possession of,2
9452,Christmas Is.,1888,1916,Possession of,200
9452,Christmas Is.,1916,1975,Part of,945
9452,Christmas Is.,1975,2022,Part of,946
9453,Fanning I.,1816,1888,Discovered,
9453,Fanning I.,1888,1916,Possession of,200
9453,Fanning I.,1916,1975,Part of,945
9453,Fanning I.,1975,2022,Part of,946
9454,Teraina (Washington I.),1816,1856,Discovered,
9454,Teraina (Washington I.),1856,1889,Claimed by,2
9454,Teraina (Washington I.),1889,1916,Possession of,200
9454,Teraina (Washington I.),1916,1975,Part of,945
9454,Teraina (Washington I.),1975,2022,Part of,946
9461,Canton and Enderbury Is.,1939,1979,Possession of,2
9461,Canton and Enderbury Is.,1939,1979,Possession of,200
9461,Canton and Enderbury Is.,1979,1979,Dissolved into,946
9462,Malden I.,1825,1856,Discovered,
9462,Malden I.,1856,1979,Claimed by,2
9462,Malden I.,1972,1979,Part of,945
9462,Malden I.,1979,2022,Part of,946
9463,Starbuck I.,1823,1856,Discovered,
9463,Starbuck I.,1856,1979,Claimed by,2
9463,Starbuck I.,1972,1979,Part of,945
9463,Starbuck I.,1979,2022,Part of,946
9464,Vostok I.,1820,1856,Discovered,
9464,Vostok I.,1856,1979,Claimed by,2
9464,Vostok I.,1972,1979,Part of,945
9464,Vostok I.,1979,2022,Part of,946
9465,Flint I.,1816,1856,Discovered,
9465,Flint I.,1856,1979,Claimed by,2
9465,Flint I.,1972,1979,Part of,945
9465,Flint I.,1979,2022,Part of,946
9466,Caroline I.,1816,1868,Discovered,
9466,Caroline I.,1868,1979,Claimed by,200
9466,Caroline I.,1972,1979,Part of,945
9466,Caroline I.,1979,2022,Part of,946
9467,Phoenix Is.,1821,1892,Discovered,
9467,Phoenix Is.,1892,1939,Part of,945
9467,Phoenix Is.,1939,1979,Dependency of,2
9467,Phoenix Is.,1939,1979,Dependency of,200
9467,Phoenix Is.,1979,2022,Part of,946
9501,Rotuma I.,1816,1881,Discovered,
9501,Rotuma I.,1881,2022,Part of,950
9551,Vava'u,1816,1833,Sovereign (unrecognized),
9551,Vava'u,1833,2022,Part of,955
9552,Tongatapu,1816,1845,Sovereign (unrecognized),
9552,Tongatapu,1845,2022,Part of,955
9553,Ha'apai,1816,1845,Discovered,
9553,Ha'apai,1845,2022,Part of,955
9601,Society Is.,1843,1880,Protectorate of,220
9601,Society Is.,1880,1903,Colony of,220
9601,Society Is.,1903,2022,Part of,960
9602,Marquesas Is.,1816,1842,Discovered,
9602,Marquesas Is.,1842,1881,Protectorate of,220
9602,Marquesas Is.,1881,1903,Colony of,220
9602,Marquesas Is.,1903,2022,Part of,960
9603,Tuamotu Is.,1816,1844,Discovered,
9603,Tuamotu Is.,1844,1881,Protectorate of,220
9603,Tuamotu Is.,1881,1903,Colony of,220
9603,Tuamotu Is.,1903,2022,Part of,960
9604,Gambier Is.,1816,1844,Sovereign (unrecognized),
9604,Gambier Is.,1844,1886,Protectorate of,220
9604,Gambier Is.,1886,2022,Part of,960
9605,Tubuai Is. (Austral Is.),1816,1850,Discovered,
9605,Tubuai Is. (Austral Is.),1850,1880,Protectorate of,220
9605,Tubuai Is. (Austral Is.),1880,1903,Colony of,220
9605,Tubuai Is. (Austral Is.),1903,2022,Part of,960
9606,Tahiti,1816,1843,Sovereign (unrecognized),
9606,Tahiti,1843,2022,Part of,9601
9610,Clipperton I.,1816,1856,Discovered,
9610,Clipperton I.,1856,1897,Claimed by,2
9610,Clipperton I.,1858,1931,Occupied by,220
9610,Clipperton I.,1897,1931,Occupied by,70
9610,Clipperton I.,1944,1945,Occupied by,2
9610,Clipperton I.,1931,2007,Possession of,220
9610,Clipperton I.,2007,2022,Dependency of,220
9620,Pitcairn Is.,1816,1839,Discovered,
9620,Pitcairn Is.,1839,2022,Colony of,200
9621,Ducie I.,1816,1903,Claimed by,200
9621,Ducie I.,1867,1903,Claimed by,2
9621,Ducie I.,1903,2022,Part of,9620
9720,Wake I.,1816,1898,Discovered,
9720,Wake I.,1898,1941,Colony of,2
9720,Wake I.,1941,1944,Occupied by,740
9720,Wake I.,1944,2022,Dependency of,2
9730,Midway Is.,1859,2022,Dependency of,2
9740,Palmyra Is.,1816,1859,Discovered,
9740,Palmyra Is.,1859,1862,Claimed by,2
9740,Palmyra Is.,1862,1890,Part of,4
9740,Palmyra Is.,1889,1912,Colony of,200
9740,Palmyra Is.,1912,1960,Part of,4
9740,Palmyra Is.,1960,2022,Dependency of,2
9750,Johnston I.,1816,1858,Discovered,
9750,Johnston I.,1858,1934,Claimed by,2
9750,Johnston I.,1934,2022,Dependency of,2
9760,Kingman Reef,1816,1860,Discovered,
9760,Kingman Reef,1860,1922,Claimed by,2
9760,Kingman Reef,1922,2022,Dependency of,2
9770,Howland I.,1822,1856,Discovered,
9770,Howland I.,1856,1935,Claimed by,2
9770,Howland I.,1886,1935,Claimed by,200
9770,Howland I.,1935,2022,Dependency of,2
9771,Baker I.,1818,1857,Discovered,
9771,Baker I.,1857,1935,Claimed by,2
